,﻿id,name,gender,yearOfBirth,gender_binary
2716,454,"Roberts, David",Male,1796.0,0
2717,1854,"Roberts, Donald",Male,1923.0,0
2718,2755,"Roberts, Julie",Female,1963.0,1
2719,1855,"Roberts, William",Male,1895.0,0
2720,1856,"Roberts-Jones, Ivor",Male,1916.0,0
2721,14349,"Robilliard, David",Male,1952.0,0
2722,1857,"Robinson, Frederick Cayley",Male,1862.0,0
2723,455,"Robinson, Sir John Charles",Male,1824.0,0
2724,1858,"Roboz, Zsuzsi",Female,1939.0,1
2725,456,"Robson, George Fennel",Male,1788.0,0
2726,858,"Rocamora, Jaume",Male,1946.0,0
2727,1860,"Rodin, Auguste",Male,1840.0,0
2728,3076,"Rodney, Donald",Male,1961.0,0
2729,1861,"Rogers, Claude",Male,1907.0,0
2730,10609,"Roh, Franz",Male,1890.0,0
2731,2778,"Rollins, Tim",Male,1955.0,0
2732,1862,"Rombaux, Egide",Male,1865.0,0
2733,1863,"Romiti, Sergio",Male,1928.0,0
2734,457,"Romney, George",Male,1734.0,0
2735,458,"Rooke, Thomas Matthews",Male,1842.0,0
2736,459,"Rooker, Michael Angelo",Male,1746.0,0
2737,460,"Roper, Richard",Male,1730.0,0
2738,1864,"Roschlau, Michael",Male,1942.0,0
2739,1865,"Rosenberg, Isaac",Male,1890.0,0
2740,1866,"Rosenquist, James",Male,1933.0,0
2741,1867,"Rosoman, Leonard",Male,1913.0,0
2742,6237,"Rossell, Daniela",Female,1973.0,1
2743,461,"Rossetti, Dante Gabriel",Male,1828.0,0
2744,1868,"Rosso, Medardo",Male,1858.0,0
2745,1869,"Roszak, Theodore",Male,1907.0,0
2746,11023,"Rotella, Mimmo",Male,1918.0,0
2747,1870,"Roth, Dieter",Male,1930.0,0
2748,1871,"Roth, Frank",Male,1936.0,0
2749,3084,"Rothenberg, Jerome",Male,1931.0,0
2750,1872,"Rothenberg, Susan",Female,1945.0,1
2751,1873,"Rothenstein, Michael",Male,1908.0,0
2752,1874,"Rothenstein, Sir William",Male,1872.0,0
2753,1875,"Rothko, Mark",Male,1903.0,0
2754,4734,"Rothschild, Eva",Female,1971.0,1
2755,6432,"Rothschild, Judith",Female,1921.0,1
2756,1876,"Rouault, Georges",Male,1871.0,0
2757,1877,"Rousseau, Henri",Male,1844.0,0
2758,462,"Roussel, Théodore",Male,1847.0,0
2759,10196,"Rowe, Cliff",Male,1904.0,0
2760,1878,"Rowell, Kenneth",Male,1922.0,0
2761,463,"Rowlandson, Thomas",Male,1756.0,0
2762,1879,"Rowntree, Kenneth",Male,1915.0,0
2763,1880,"Roy, Pierre",Male,1880.0,0
2764,2201,"Rozen, Felix",Male,1938.0,0
2765,2654,"Rubens, Peter Paul",Male,1577.0,0
2766,14439,"Ruby, Sterling",Male,1972.0,0
2767,2258,"Rückriem, Ulrich",Male,1938.0,0
2768,11907,"Rudesch Harley, Ross",Male,1955.0,0
2769,2602,"Ruff, Thomas",Male,1958.0,0
2770,1881,"Rugg, Matt",Male,1935.0,0
2771,2244,"Rumney, Ralph",Male,1934.0,0
2772,464,"Runciman, Alexander",Male,1736.0,0
2773,8665,"Ruppersberg, Allen",Male,1944.0,0
2774,1882,"Ruscha, Edward",Male,1937.0,0
2775,1883,"Rushbury, Sir Henry",Male,1889.0,0
2776,465,"Ruskin, John",Male,1819.0,0
2777,466,"Russell, John",Male,1744.0,0
2778,1884,"Russell, Sir Walter",Male,1867.0,0
2780,1885,"Rutherston, Albert",Male,1881.0,0
2781,467,"Rutland, Violet, Duchess of",Female,1856.0,1
2782,13509,"Ruwedel, Mark",Male,1954.0,0
2783,1886,"Ryan, Adrian",Male,1920.0,0
2784,2293,"Ryan, Veronica",Female,1956.0,1
2785,1887,"Ryland, Adolfine",Female,1903.0,1
2786,468,"Ryley, Charles Reuben",Male,1752.0,0
2787,1888,"Ryman, Robert",Male,1930.0,0
2788,469,"Sadler, Walter Dendy",Male,1854.0,0
2789,2770,"Sadotti, Giorgio",Male,1955.0,0
2790,1889,"Said, Anne",Female,1914.0,1
2791,2453,"Sailmaker, Isaac",Male,1633.0,0
2792,1890,"Saint Phalle, Niki de",Female,1930.0,1
2793,1891,"Saint-Gaudens, Augustus",Male,1848.0,0
2794,6602,"Sala, Anri",Male,1974.0,0
2795,2454,"Sala, George Augustus Henry",Male,1828.0,0
2796,2695,"Salcedo, Doris",Female,1958.0,1
2797,12051,"Salgado, Sebastião",Male,1944.0,0
2798,1892,"Salle, David",Male,1952.0,0
2799,11459,"Salmeron, Ernesto",Male,1977.0,0
2800,1893,"Salt, John",Male,1937.0,0
2801,2343,"Salter, Rebecca",Female,1955.0,1
2802,11737,"Salvatore, Eduardo",Male,1914.0,0
2803,2400,"Samaras, Lucas",Male,1936.0,0
2804,471,"Sandby, Paul",Male,1730.0,0
2805,472,"Sandby, Thomas",Male,1721.0,0
2806,5319,"Sander, August",Male,1876.0,0
2807,12947,"Sander, Gunther",Male,1907.0,0
2808,1894,"Sander, Ludwig",Male,1906.0,0
2809,2539,"Sanders, Ann",Female,1778.0,1
2810,1895,"Sandle, Michael",Male,1936.0,0
2811,1896,"Sands, Ethel",Female,1873.0,1
2812,1897,"Sandys, Edwina",Female,1938.0,1
2813,473,"Sandys, Frederick",Male,1829.0,0
2814,474,"Sant, James",Male,1820.0,0
2815,1898,"Sargant, Francis W.",Male,1870.0,0
2816,475,"Sargent, John Singer",Male,1856.0,0
2817,14843,"Sarkissian, Hrair",Male,1973.0,0
2818,11137,"Sarmento, Julião",Male,1948.0,0
2819,476,"Sartorius, Francis",Male,1734.0,0
2820,477,"Sartorius, John Nost",Male,1759.0,0
2821,7553,"Sasnal, Wilhelm",Male,1972.0,0
2822,10700,"Saunders, David",Male,1936.0,0
2823,1899,"Saunders, Helen",Female,1885.0,1
2824,1900,"Saura, Antonio",Male,1930.0,0
2825,12580,"Savage, Jon",Male,1953.0,0
2826,11824,"Scanlan, Joe",Male,1961.0,0
2827,1901,"Scarfe, Gerald, CBE",Male,1936.0,0
2828,1902,"Scarfe, Laurence",Male,1914.0,0
2829,2331,"Schad, Christian",Male,1894.0,0
2830,10538,"Scheibitz, Thomas",Male,1968.0,0
2831,9636,"Schendel, Mira",Female,1919.0,1
2832,478,"Schetky, John Christian",Male,1778.0,0
2833,7734,"Schinwald, Markus",Male,1973.0,0
2834,1903,"Schmidt, Peter",Male,1931.0,0
2835,1904,"Schmidt-Rottluff, Karl",Male,1884.0,0
2836,1905,"Schnabel, Julian",Male,1951.0,0
2837,5446,"Schneemann, Carolee",Female,1939.0,1
2838,1906,"Schneider, Gerard",Male,1896.0,0
2839,1907,"Schoonhoven, Jan",Male,1914.0,0
2840,1908,"Schorr, Raoh",Male,1901.0,0
2841,1909,"Schuffenecker, Emile",Male,1851.0,0
2842,2277,"Schultze, Bernard",Male,1915.0,0
2843,16115,"Schulz-Dornburg, Ursula",Female,1938.0,1
2844,1910,"Schumacher, Emil",Male,1912.0,0
2845,16341,"Schurmann, Herbert",Male,1908.0,0
2846,2374,"Schütte, Thomas",Male,1954.0,0
2847,1911,"Schwabe, Randolph",Male,1885.0,0
2848,4823,"Schwarzkogler, Rudolf",Male,1940.0,0
2849,1912,"Schwitters, Kurt",Male,1887.0,0
2850,1913,"Scott, Campbell",Male,1930.0,0
2851,479,"Scott, David",Male,1806.0,0
2852,2573,"Scott, Frances",Female,1750.0,1
2853,1914,"Scott, Robert",Male,1926.0,0
2854,480,"Scott, Samuel",Male,1702.0,0
2855,1915,"Scott, Tim",Male,1937.0,0
2856,1916,"Scott, William",Male,1913.0,0
2857,481,"Scott, William Bell",Male,1811.0,0
2858,1917,"Scully, Sean",Male,1945.0,0
2859,1918,"Seabrooke, Elliott",Male,1886.0,0
2860,9835,"Seawright, Paul",Male,1965.0,0
2862,482,"Seddon, John Pollard",Male,1827.0,0
2863,483,"Seddon, Thomas",Male,1821.0,0
2864,1919,"Sedgley, Peter",Male,1930.0,0
2865,4956,"Sedira, Zineb",Female,1963.0,1
2866,12601,"Seers, Lindsay",Female,1966.0,1
2867,1920,"Sefran, Gorazd",Male,1945.0,0
2868,1921,"Segal, Arthur",Male,1875.0,0
2869,484,"Segar, Sir William",Male,1580.0,0
2870,8300,"Sehgal, Tino",Male,1976.0,0
2871,1922,"Self, Colin",Male,1941.0,0
2872,18266,"Sen, Mithu",Male,1971.0,0
2873,1923,"Serra, Richard",Male,1939.0,0
2874,10157,"Serralongue, Bruno",Male,1968.0,0
2875,485,"Serres, Dominic",Male,1722.0,0
2876,486,"Serres, John Thomas",Male,1759.0,0
2877,1924,"Serusier, Paul",Male,1863.0,0
2878,1925,"Setch, Terry",Male,1936.0,0
2879,1926,"Seurat, Georges",Male,1859.0,0
2880,1927,"Severini, Gino",Male,1883.0,0
2881,487,"Severn, Joseph",Male,1793.0,0
2882,488,"Seymour, James",Male,1702.0,0
2883,1928,"Shackleton, William",Male,1872.0,0
2884,1929,"Shadbolt, Jack",Male,1909.0,0
2885,9857,"Shahbazi, Shirana",Female,1974.0,1
2886,1930,"Shahn, Ben",Male,1898.0,0
2887,16467,"Shahroudy Farmanfarmaian, Monir",Female,1924.0,1
2888,1931,"Shannon, Charles",Male,1863.0,0
2889,1932,"Shannon, Sir James Jebusa",Male,1862.0,0
2890,1933,"Shapinsky, Harold",Male,1925.0,0
2891,1934,"Shapiro, Joel",Male,1941.0,0
2892,1935,"Shapiro, Shmuel",Male,1924.0,0
2893,2455,"Sharpe, Charles Kirkpatrick",Male,1781.0,0
2894,5253,"Shaw, George",Male,1966.0,0
2895,9784,"Shaw, Raqib",Male,1974.0,0
2896,13675,"Shawky, Wael",Male,1971.0,0
2897,489,"Shayer, William, Senior",Male,1787.0,0
2898,490,"Shee, Sir Martin Archer",Male,1769.0,0
2899,491,"Sheffield, George",Male,1839.0,0
2900,1936,"Shelley, John",Male,1938.0,0
2901,2456,"Shelley, Samuel",Male,1750.0,0
2902,14097,"Shemza, Anwar Jalal",Male,1928.0,0
2903,1782,"Shepperson, Claude",Male,1867.0,0
2904,1937,"Sheringham, George",Male,1884.0,0
2905,2530,"Sherlock, William P.",Male,1780.0,0
2906,1938,"Sherman, Cindy",Female,1954.0,1
2907,12923,"Sherwin, Guy",Male,1948.0,0
2908,14419,"Shibuya, Ryukichi",Male,1904.0,0
2909,6670,"Shields, Alan",Male,1944.0,0
2910,4753,"Shimamoto, Shozo",Male,1928.0,0
2911,3081,"Shonibare, Yinka",Male,1962.0,0
2912,5337,"Shore, Stephen",Male,1947.0,0
2913,492,"Short, Sir Frank",Male,1857.0,0
2914,10208,"Shrigley, David",Male,1968.0,0
2915,493,"Siberechts, Jan",Male,1627.0,0
2916,1939,"Sichel, Ernest Leopold",Male,1862.0,0
2917,1940,"Sickert, Bernard",Male,1862.0,0
2918,1941,"Sickert, Walter Richard",Male,1860.0,0
2919,494,"Siddal, Elizabeth Eleanor",Female,1829.0,1
2920,6878,"Sierra, Santiago",Male,1966.0,0
2921,6005,"Sietsema, Paul",Male,1968.0,0
2922,16982,"Sillman, Amy",Female,1966.0,1
2923,1942,"Simmonds, William G.",Male,1876.0,0
2924,6376,"Simmons, Laurie",Female,1949.0,1
2925,2322,"Simmons, Rosemary",Female,1932.0,1
2926,11458,"Simon, Taryn",Female,1975.0,1
2927,2775,"Simpson, Jane",Female,1965.0,1
2928,495,"Simpson, John",Male,1782.0,0
2929,12577,"Simpson, Lorna",Female,1960.0,1
2930,1944,"Sims, Charles",Male,1873.0,0
2931,5261,"Singh, Raghubir",Male,1942.0,0
2932,1945,"Singier, Gustave",Male,1909.0,0
2933,496,"Singleton, Henry",Male,1766.0,0
2934,1946,"Sintenis, Renée",Female,1888.0,1
2935,5257,"Siqueiros, David Alfaro",Male,1896.0,0
2936,1947,"Sironi, Mario",Male,1885.0,0
2937,14489,"Siskind, Aaron",Male,1903.0,0
2938,1948,"Sisley, Alfred",Male,1839.0,0
2939,13391,"Skaer, Lucy",Female,1977.0,1
2941,1949,"Skeaping, John",Male,1901.0,0
2942,497,"Skelton, Jonathan",Male,1735.0,0
2943,1950,"Skiöld, Birgit",Female,1923.0,1
2944,2458,"Skippe, John",Male,1741.0,0
2945,498,"Slaughter, Stephen",Male,1697.0,0
2946,1951,"Slawik, Bernard",Male,1904.0,0
2947,499,"Sleap, Joseph Axe",Male,1808.0,0
2948,500,"Sleter, Francesco",Male,1685.0,0
2949,11404,"Slominski, Andreas",Male,1959.0,0
2950,501,"Small, William",Male,1843.0,0
2951,2531,"Smallwood, William Frome",Male,1806.0,0
2952,1952,"Smart, Edgar Rowley",Male,1887.0,0
2953,502,"Smetham, James",Male,1821.0,0
2954,503,"Smirke, Robert",Male,1752.0,0
2955,10029,"Smith, Bob and Roberta",Male,1963.0,0
2956,2673,"Smith, Colin",Male,1953.0,0
2957,1953,"Smith, David",Male,1906.0,0
2958,504,"Smith, Frederick William",Male,1797.0,0
2959,506,"Smith, George, of Chichester",Male,1714.0,0
2960,1954,"Smith, Gordon",Male,1919.0,0
2961,1955,"Smith, Hassel",Male,1915.0,0
2962,1956,"Smith, Jack",Male,1928.0,0
2963,1957,"Smith, Joel",Male,1929.0,0
2964,12243,"Smith, John",Male,1952.0,0
2965,508,"Smith, John `Warwick'",Male,1749.0,0
2966,2568,"Smith, John Raphael",Male,1752.0,0
2967,507,"Smith, John Thomas",Male,1766.0,0
2968,2274,"Smith, Joseph Clarendon",Male,1778.0,0
2969,12131,"Smith, Keir",Male,1950.0,0
2970,2280,"Smith, Kiki",Female,1954.0,1
2971,9594,"Smith, Melanie",Female,1965.0,1
2972,1959,"Smith, Richard",Male,1931.0,0
2973,509,"Smith, Sidney Robert James",Male,1857.0,0
2974,1958,"Smith, Sir Matthew",Male,1879.0,0
2975,2735,"Smith, Stephanie",Female,1961.0,1
2976,2226,"Smith, Thomas",Male,1780.0,0
2977,12052,"Smith, W. Eugene",Male,1918.0,0
2978,4541,"Smithson, Robert",Male,1938.0,0
2979,510,"Smythe, Lionel Percy",Male,1840.0,0
2980,7516,"Soares, Valeska",Female,1957.0,1
2981,1960,"Sobrino, Francisco",Male,1932.0,0
2982,511,"Soest, Gilbert",Male,1605.0,0
2983,12133,"Solakov, Nedko",Male,1957.0,0
2984,3823,"Soldi, Andrea",Male,1703.0,0
2985,6672,"Solien, T.L.",Male,1949.0,0
2986,512,"Solomon, Abraham",Male,1824.0,0
2987,513,"Solomon, Simeon",Male,1840.0,0
2988,1961,"Solomon, Solomon J.",Male,1860.0,0
2989,514,"Somerscales, Thomas J.",Male,1842.0,0
2990,1962,"Somov, Konstantin",Male,1869.0,0
2991,6628,"Sone, Yutaka",Male,1965.0,0
2992,11853,"Sonnier, Keith",Male,1941.0,0
2993,1963,"Sorel, Agathe",Female,1935.0,1
2994,6673,"Sorman, Steven",Male,1948.0,0
2995,1964,"Sorrell, Alan",Male,1904.0,0
2996,1965,"Sorrell, Elizabeth",Female,1916.0,1
2997,13098,"Sosnowska, Monika",Female,1972.0,1
2998,1966,"Soto, Jesus Rafael",Male,1923.0,0
2999,515,"Souch, John",Male,1594.0,0
3000,1967,"Soukop, Willi",Male,1907.0,0
3001,1968,"Soulages, Pierre",Male,1919.0,0
3002,1969,"Southall, Derek",Male,1930.0,0
3003,1970,"Southall, Joseph Edward",Male,1861.0,0
3004,1971,"Soutine, Chaïm",Male,1893.0,0
3005,1972,"Souza, F.N.",Male,1924.0,0
3007,1973,"Spear, Ruskin",Male,1911.0,0
3008,1974,"Speed, Harold",Male,1872.0,0
3009,1975,"Spencelayh, Charles",Male,1865.0,0
3010,2124,"Spencer Watson, George",Male,1869.0,0
3011,1976,"Spencer, Gilbert",Male,1892.0,0
3012,2697,"Spencer, Jean",Female,1942.0,1
3013,2532,"Spencer, Lady",Female,1700.0,1
3014,1977,"Spencer, Sir Stanley",Male,1891.0,0
3015,516,"Spencer, Thomas",Male,1740.0,0
3016,1978,"Spender, John Humphrey",Male,1910.0,0
3017,2399,"Spero, Nancy",Female,1926.0,1
3018,517,"Spilsbury, Maria",Female,1777.0,1
3019,1979,"Spoerri, Daniel",Male,1930.0,0
3020,1980,"Spruance, Benton",Male,1904.0,0
3021,1981,"Spurrier, Steven",Male,1878.0,0
3022,470,"St John Long, John St John",Male,1798.0,0
3023,1982,"Stael, Nicolas de",Male,1914.0,0
3024,1983,"Stahly, François",Male,1911.0,0
3026,1984,"Stamos, Theodorus",Male,1922.0,0
3027,518,"Stanfield, Clarkson Frederick",Male,1793.0,0
3028,519,"Stanhope, John Roddam Spencer",Male,1829.0,0
3029,520,"Stanley, Lady Dorothy",Female,1855.0,1
3030,1985,"Starczewski, Antoni",Male,1924.0,0
3031,10462,"Stark, Frances",Female,1967.0,1
3032,521,"Stark, James",Male,1794.0,0
3033,522,"Stark, Robert",Male,1853.0,0
3034,2683,"Starkey, Hannah",Female,1971.0,1
3035,7052,"Starling, Simon",Male,1967.0,0
3036,2661,"Starr, Georgina",Female,1968.0,1
3037,523,"Starr, Sydney",Male,1857.0,0
3038,1986,"Startup, Peter",Male,1921.0,0
3039,2594,"Staton, Sarah",Female,1961.0,1
3040,1987,"Stazewski, Henryk",Male,1894.0,0
3041,1988,"Steadman, Ralph",Male,1936.0,0
3042,1989,"Steele, Jeffrey",Male,1931.0,0
3043,1990,"Steer, Philip Wilson",Male,1860.0,0
3044,1991,"Stein, Ronald",Male,1930.0,0
3045,5227,"Steinbach, Haim",Male,1944.0,0
3046,1992,"Steinlen, Théophile-Alexandre",Male,1859.0,0
3047,1993,"Steir, Pat",Female,1940.0,1
3048,1994,"Stella, Frank",Male,1936.0,0
3049,524,"Stephens, Frederic George",Male,1828.0,0
3050,1995,"Stephenson, Ian",Male,1934.0,0
3051,1996,"Stephenson, John Cecil",Male,1889.0,0
3052,15589,"Stern, Grete",Female,1904.0,1
3053,16798,"Sterne, Hedda",Female,1910.0,1
3054,1997,"Sterne, Maurice",Male,1878.0,0
3055,525,"Stevens, Alfred",Male,1817.0,0
3056,1998,"Stevens, Norman",Male,1937.0,0
3057,1999,"Stevenson, James",Male,1881.0,0
3058,526,"Stevenson, Robert Alan Mowbray",Male,1847.0,0
3059,2000,"Stezaker, John",Male,1949.0,0
3060,2001,"Still, Clyfford",Male,1904.0,0
3061,11279,"Stingel, Rudolf",Male,1956.0,0
3062,527,"Stokes, Adrian",Male,1854.0,0
3063,2002,"Stokes, Adrian",Male,1902.0,0
3064,528,"Stokes, Marianne",Female,1855.0,1
3065,529,"Stone, Marcus",Male,1840.0,0
3066,530,"Storey, George Adolphus",Male,1834.0,0
3067,531,"Stothard, Thomas",Male,1755.0,0
3068,533,"Stott of Oldham, William",Male,1857.0,0
3069,532,"Stott, Edward",Male,1859.0,0
3070,5739,"Strakhov-Braslavsky, Adolf",Male,1896.0,0
3071,2003,"Strang, Ian",Male,1886.0,0
3072,534,"Strang, William",Male,1859.0,0
3073,387,"Streatfeild, Robert",Male,1786.0,0
3074,535,"Stringer, Daniel",Male,1754.0,0
3075,2005,"Stroud, Peter",Male,1921.0,0
3076,536,"Strudwick, John Melhuish",Male,1849.0,0
3077,2006,"Strunke, Niklavs",Male,1894.0,0
3078,2339,"Struth, Thomas",Male,1954.0,0
3079,2627,"Strutt, Arthur John",Male,1819.0,0
3080,537,"Stuart, Gilbert",Male,1755.0,0
3081,2007,"Stubbing, N.H.",Male,1921.0,0
3082,538,"Stubbs, George",Male,1724.0,0
3083,2008,"Studd, Arthur",Male,1863.0,0
3084,2009,"Studin, Marin",Male,1895.0,0
3085,10610,"tyrský, Jindrich",Male,1899.0,0
3086,12796,"Suga, Kishio",Male,1944.0,0
3087,2328,"Sugimoto, Hiroshi",Male,1948.0,0
3088,12799,"Suh, Do Ho",Male,1962.0,0
3089,8577,"Sullivan, Catherine",Female,1968.0,1
3090,4433,"Sullivan, Christine",Female,1959.0,1
3091,2010,"Sullivan, Edmund J.",Male,1869.0,0
3092,2716,"Sullivan, Luke",Male,1705.0,0
3093,6727,"Sultan, Altoon",Male,1948.0,0
3094,6726,"Sultan, Donald",Male,1951.0,0
3095,10068,"Sultan, Larry",Male,1946.0,0
3096,2011,"Summers, Carol",Male,1925.0,0
3097,2534,"Sunderland, Thomas",Male,1744.0,0
3098,12053,"Suschitzky, Peter",Male,1941.0,0
3099,2012,"Sutej, Miroslav",Male,1936.0,0
3100,2575,"Sutherland, Elizabeth Leveson-Gower, Duchess-Countess of",Female,1765.0,1
3101,2014,"Sutherland, Graham, OM",Male,1903.0,0
3102,2015,"Sutton, Philip",Male,1928.0,0
3103,2236,"Sutton, Trevor",Male,1948.0,0
3104,11983,"Swain, Tony",Male,1967.0,0
3105,539,"Swan, John Macallan",Male,1847.0,0
3106,2016,"Swanson, John",Male,1938.0,0
3107,12478,Swoon,Female,1977.0,1
3108,540,"Swynnerton, Annie Louisa",Female,1844.0,1
3109,2017,"Sydney, Berenice",Female,1944.0,1
3110,2018,"Symons, Patrick",Male,1925.0,0
3111,12979,"Szapocznikow, Alina",Female,1926.0,1
3113,4451,"Takahashi, Tomoko",Female,1966.0,1
3114,15501,"Takamatsu, Jiro",Male,1936.0,0
3115,2019,Takis,Male,1925.0,0
3116,2020,"Talmage, Algernon",Male,1871.0,0
3117,2021,"Tamayo, Rufino",Male,1899.0,0
3118,7376,"Tan, Fiona",Female,1966.0,1
3119,2022,"Tanabe, Takao",Male,1926.0,0
3120,15957,"Tanavoli, Parviz",Male,1937.0,0
3121,2023,"Tanguy, Yves",Male,1900.0,0
3122,2024,"Tanning, Dorothea",Female,1910.0,1
3123,2025,"Tapies, Antoni",Male,1923.0,0
3124,2663,"Taslitzky, Boris",Male,1911.0,0
3125,2459,"Tassaert, Philippe Joseph",Male,1732.0,0
3126,2460,"Taverner, William",Male,1700.0,0
3127,541,"Tayler, Frederick",Male,1802.0,0
3128,542,"Taylor, John, of Bath",Male,1735.0,0
3129,2027,"Taylor, Leonard Campbell",Male,1874.0,0
3130,2347,"Taylor, Marcus",Male,1964.0,0
3131,2535,"Taylor, Richard",Male,1775.0,0
3132,2028,"Taylor, Walter",Male,1860.0,0
3133,2595,"Taylor-Johnson, OBE Sam",Female,1967.0,1
3134,2029,"Tchelitchew, Pavel",Male,1898.0,0
3136,11984,"Téllez, Javier",Male,1969.0,0
3137,543,"Tenniel, Sir John",Male,1820.0,0
3138,6728,"Teraoka, Masami",Male,1936.0,0
3139,2030,"Teshigahara, Sofu",Male,1900.0,0
3140,2031,"Tharrats, Joan-Josep",Male,1918.0,0
3142,2312,"Therrien, Robert",Male,1947.0,0
3143,2032,"Thiebaud, Wayne",Male,1920.0,0
3144,2033,"Thirsk, John",Male,1945.0,0
3145,544,"Thirtle, John",Male,1777.0,0
3146,2034,"Thomas, George Havard",Male,1893.0,0
3147,545,"Thomas, George Housman",Male,1824.0,0
3148,546,"Thomas, James Havard",Male,1854.0,0
3149,547,"Thomas, John",Male,1813.0,0
3150,2035,"Thomkins, André",Male,1930.0,0
3151,2656,"Thompson, Jon",Male,1936.0,0
3152,2036,"Thomson, Alfred R.",Male,1894.0,0
3153,2037,"Thomson, George",Male,1860.0,0
3154,548,"Thomson, Henry",Male,1773.0,0
3155,549,"Thomson, Rev. John, of Duddingston",Male,1778.0,0
3157,550,"Thornhill, Sir James",Male,1675.0,0
3158,2038,"Thornton, Alfred",Male,1863.0,0
3159,2039,"Thornton, Valerie",Female,1931.0,1
3160,551,"Thornycroft, Sir Hamo",Male,1850.0,0
3161,2040,"Thrall, Arthur",Male,1926.0,0
3162,2299,"Thubron, Harry",Male,1915.0,0
3163,17408,"Thuring, Caragh",Female,1972.0,1
3164,2041,"Tibble, Geoffrey",Male,1909.0,0
3165,11958,"Tickle, Matthew",Male,1964.0,0
3166,552,"Tillemans, Peter",Male,1684.0,0
3167,10836,"Tillim, Guy",Male,1962.0,0
3168,2747,"Tillmans, Wolfgang",Male,1968.0,0
3169,2042,"Tillyer, William",Male,1938.0,0
3170,9777,"Tilson, Jake",Male,1958.0,0
3171,2043,"Tilson, Joe",Male,1928.0,0
3172,2044,"Tindle, David",Male,1932.0,0
3173,2045,"Ting, Walasse",Male,1929.0,0
3174,2046,"Tinguely, Jean",Male,1925.0,0
3175,8704,"Tiravanija, Rirkrit",Male,1961.0,0
3176,2047,"Tisdall, Hans",Male,1910.0,0
3177,2048,"Tissot, James",Male,1836.0,0
3178,6110,"Titchner, Mark",Male,1973.0,0
3179,2049,"Tobey, Mark",Male,1890.0,0
3180,2050,"Todd, A.R. Middleton",Male,1891.0,0
3181,11484,"Toderi, Grazia",Female,1963.0,1
3182,2051,"Toft, Albert",Male,1862.0,0
3183,2052,"Toledano, Edward",Male,1919.0,0
3185,6854,"Tomaselli, Fred",Male,1962.0,0
3186,2461,"Tomkins, William",Male,1730.0,0
3187,2054,"Tomlin, Stephen",Male,1901.0,0
3188,14997,"Tompkins, Hayley",Female,1971.0,1
3189,2055,"Tonks, Henry",Male,1862.0,0
3190,2056,"Topolski, Feliks",Male,1907.0,0
3191,16792,"Toren, Amikam",Male,1945.0,0
3192,2057,"Torner, Gustavo",Male,1925.0,0
3193,9546,"Torres, Rubén Ortiz",Male,1964.0,0
3195,2058,"Toulouse-Lautrec, Henri de",Male,1864.0,0
3196,2059,"Tousignant, Serge",Male,1942.0,0
3197,2060,"Town, Harold",Male,1924.0,0
3198,553,"Towne, Francis",Male,1739.0,0
3199,554,"Townroe, Reuben",Male,1835.0,0
3200,2061,"Townsend, William",Male,1909.0,0
3201,2062,"Travis, Ann",Female,1931.0,1
3203,2063,"Tremblay, Gerard",Male,1928.0,0
3204,2064,"Tremlett, David",Male,1945.0,0
3205,2462,"Tresham, Henry",Male,1750.0,0
3206,2065,"Trevelyan, Julian",Male,1910.0,0
3207,2066,"Trockel, Rosemarie",Female,1952.0,1
3208,2067,"Troostwyk, David",Male,1929.0,0
3209,2068,"Troubetzkoy, Paul",Male,1866.0,0
3210,2069,"Trova, Ernest",Male,1927.0,0
3211,2540,"Trower, Walter John, Bishop of Gibraltar",Male,1804.0,0
3212,2070,"Tryon, Wyndham",Male,1883.0,0
3213,2071,"Tsai, Wen-Ying",Male,1928.0,0
3214,2072,"Tsapline, Dmitri",Male,1890.0,0
3215,2073,"Tucker, William",Male,1935.0,0
3216,2227,"Tudor, Thomas",Male,1785.0,0
3217,555,"Tuke, Henry Scott",Male,1858.0,0
3218,2074,"Tunnard, John",Male,1900.0,0
3219,2596,"Turk, Gavin",Male,1967.0,0
3220,11960,"Turnbull, Alison",Female,1956.0,1
3221,2075,"Turnbull, William",Male,1922.0,0
3222,2076,"Turner, Alfred",Male,1874.0,0
3223,13824,"Turner, Bruce",Male,1894.0,0
3224,556,"Turner, Charles",Male,1774.0,0
3225,557,"Turner, Daniel",Male,1782.0,0
3226,2216,"Turner, F.C.",Male,1810.0,0
3227,558,"Turner, Joseph Mallord William",Male,1775.0,0
3228,2566,"Turner, W.",Male,1800.0,0
3229,559,"Turner, William, of Oxford",Male,1789.0,0
3230,2077,"Turner, Winifred",Female,1903.0,1
3231,7017,"Turrell, James",Male,1943.0,0
3233,8006,"Tuttle, Richard",Male,1941.0,0
3234,2612,"Tuymans, Luc",Male,1958.0,0
3235,2078,"Tweed, John",Male,1869.0,0
3236,2079,"Twombly, Cy",Male,1928.0,0
3237,6729,"Tworkov, Jack",Male,1900.0,0
3238,2080,"Tyrwhitt, Ursula",Female,1878.0,1
3239,2081,"Tyson, Ian",Male,1933.0,0
3240,4918,"Tyson, Keith",Male,1969.0,0
3241,2681,"Tyson, Nicola",Female,1960.0,1
3242,2082,"Tyzack, Michael",Male,1933.0,0
3243,2083,"Uecker, Gunther",Male,1930.0,0
3244,2084,"Uglow, Euan",Male,1932.0,0
3245,2085,"Uhlig, Max",Male,1937.0,0
